unit,state,unit_fe,group,g,year,year_fe,treat,rel_year,rel_year_binned,error,te,te_dynamic,dep_var
849,28,7.13001620552686,Group 3,0,1993,-0.61645843940581,FALSE,Inf,Inf,-1.46284796475081,0,0,5.05070980137025
849,28,7.13001620552686,Group 3,0,1994,1.15482292018856,FALSE,Inf,Inf,0.414235825787421,0,0,8.69907495150284
849,28,7.13001620552686,Group 3,0,1995,0.941275672506879,FALSE,Inf,Inf,0.146460931530494,0,0,8.21775280956424
849,28,7.13001620552686,Group 3,0,1996,-0.45656986405911,FALSE,Inf,Inf,-0.660615799882072,0,0,6.01283054158568
849,28,7.13001620552686,Group 3,0,1997,0.613500136463292,FALSE,Inf,Inf,-1.61949256837204,0,0,6.12402377361812
849,28,7.13001620552686,Group 3,0,1998,-0.242262080285584,FALSE,Inf,Inf,0.905079803582491,0,0,7.79283392882377
849,28,7.13001620552686,Group 3,0,1999,2.88966481027175,FALSE,Inf,Inf,0.0883138305878325,0,0,10.1079948463864
849,28,7.13001620552686,Group 3,0,2000,-0.328110588607274,FALSE,Inf,Inf,0.0965071347206052,0,0,6.89841275164019
849,28,7.13001620552686,Group 3,0,2001,1.75419887730794,FALSE,Inf,Inf,-0.179045667915528,0,0,8.70516941491927
849,28,7.13001620552686,Group 3,0,2002,-0.910515552153706,FALSE,Inf,Inf,2.18335137450446,0,0,8.40285202787762
849,28,7.13001620552686,Group 3,0,2003,1.40681199532677,FALSE,Inf,Inf,-0.274941279822802,0,0,8.26188692103083
849,28,7.13001620552686,Group 3,0,2004,1.03661597184499,FALSE,Inf,Inf,-1.16599649274841,0,0,7.00063568462345
849,28,7.13001620552686,Group 3,0,2005,-1.84925947554517,FALSE,Inf,Inf,-0.835710670304882,0,0,4.44504605967681
849,28,7.13001620552686,Group 3,0,2006,-0.576194835321017,FALSE,Inf,Inf,0.570380350938275,0,0,7.12420172114412
849,28,7.13001620552686,Group 3,0,2007,0.0873770932039724,FALSE,Inf,Inf,0.0809444981738545,0,0,7.29833779690469
849,28,7.13001620552686,Group 3,0,2008,1.32389898545244,FALSE,Inf,Inf,-0.498904964379194,0,0,7.95501022660011
849,28,7.13001620552686,Group 3,0,2009,0.833198432132336,FALSE,Inf,Inf,1.14403152043283,0,0,9.10724615809203
849,28,7.13001620552686,Group 3,0,2010,-1.84310556518067,FALSE,Inf,Inf,0.306827319039393,0,0,5.59373795938559
849,28,7.13001620552686,Group 3,0,2011,0.555620809968262,FALSE,Inf,Inf,0.153653061797583,0,0,7.83929007729271
849,28,7.13001620552686,Group 3,0,2012,1.83271439355472,FALSE,Inf,Inf,0.782385259692476,0,0,9.74511585877405
849,28,7.13001620552686,Group 3,0,2013,-0.257374850358516,FALSE,Inf,Inf,0.228329347178619,0,0,7.10097070234697
849,28,7.13001620552686,Group 3,0,2014,0.300922148910083,FALSE,Inf,Inf,0.664666339960673,0,0,8.09560469439762
849,28,7.13001620552686,Group 3,0,2015,-0.735624491060812,FALSE,Inf,Inf,-0.18667172820212,0,0,6.20771998626393
849,28,7.13001620552686,Group 3,0,2016,0.462681835824316,FALSE,Inf,Inf,-0.180445552547066,0,0,7.41225248880411
849,28,7.13001620552686,Group 3,0,2017,0.419112902586978,FALSE,Inf,Inf,0.680074808449459,0,0,8.2292039165633
849,28,7.13001620552686,Group 3,0,2018,1.14210115512393,FALSE,Inf,Inf,-0.704376512518452,0,0,7.56774084813234
849,28,7.13001620552686,Group 3,0,2019,1.65072974785408,FALSE,Inf,Inf,-1.62463347435184,0,0,7.1561124790291
849,28,7.13001620552686,Group 3,0,2020,0.843356272937081,FALSE,Inf,Inf,-0.182236425692023,0,0,7.79113605277192
850,2,-0.940750660107604,Group 1,2000,1990,-1.71818039681614,FALSE,-10,-6,-1.23831810744277,0,0,-3.89724916436651
850,2,-0.940750660107604,Group 1,2000,1991,0.413491816969826,FALSE,-9,-6,-0.363622046392119,0,0,-0.890880889529896
850,2,-0.940750660107604,Group 1,2000,1992,-0.239525882905291,FALSE,-8,-6,-1.77459424292747,0,0,-2.95487078594037
850,2,-0.940750660107604,Group 1,2000,1993,-0.439340358127715,FALSE,-7,-6,-0.269655485904209,0,0,-1.64974650413953
850,2,-0.940750660107604,Group 1,2000,1994,-2.02453837605898,FALSE,-6,-6,0.356212608584049,0,0,-2.60907642758253
850,2,-0.940750660107604,Group 1,2000,1995,-2.22016713249372,FALSE,-5,-5,0.139451943098474,0,0,-3.02146584950285
850,2,-0.940750660107604,Group 1,2000,1996,0.465323338969193,FALSE,-4,-4,-1.31686740714721,0,0,-1.79229472828562
850,2,-0.940750660107604,Group 1,2000,1997,1.18567811533017,FALSE,-3,-3,-0.448212196755566,0,0,-0.203284741533004
850,2,-0.940750660107604,Group 1,2000,1998,-2.15897502462978,FALSE,-2,-2,0.164795356070938,0,0,-2.93493032866645
850,2,-0.940750660107604,Group 1,2000,1999,-0.289393911654418,FALSE,-1,-1,0.291937201446173,0,0,-0.93820737031585
850,2,-0.940750660107604,Group 1,2000,2000,-1.24123222978562,TRUE,0,0,0.752927332187077,2,0,0.570944442293858
850,2,-0.940750660107604,Group 1,2000,2001,-0.0861341581767159,TRUE,1,1,-0.994153092181205,2,0.05,0.0289620895344755
850,2,-0.940750660107604,Group 1,2000,2002,-1.43519948570441,TRUE,2,2,-1.52264323600943,2,0.1,-1.79859338182144
850,2,-0.940750660107604,Group 1,2000,2003,0.15098414337681,TRUE,3,3,0.0662737784159651,2,0.15,1.42650726168517
850,2,-0.940750660107604,Group 1,2000,2004,-0.988974384526658,TRUE,4,4,0.0347436950402197,2,0.2,0.305018650405958
850,2,-0.940750660107604,Group 1,2000,2005,-0.809634136489995,TRUE,5,5,0.667267612775822,2,0.25,1.16688281617822
850,2,-0.940750660107604,Group 1,2000,2006,0.650406866682684,TRUE,6,6,-0.850295293970055,2,0.3,1.15936091260503
850,2,-0.940750660107604,Group 1,2000,2007,-0.147985402879977,TRUE,7,6,1.21614056533563,2,0.35,2.47740450234805
850,2,-0.940750660107604,Group 1,2000,2008,-1.85260886317152,TRUE,8,6,1.29971462335255,2,0.4,0.906355100073428
850,2,-0.940750660107604,Group 1,2000,2009,-0.635896099591426,TRUE,9,6,-0.992091509152483,2,0.45,-0.118738268851513
850,2,-0.940750660107604,Group 1,2000,2010,-0.141913846522288,TRUE,10,6,1.73759318014691,2,0.5,3.15492867351702
850,2,-0.940750660107604,Group 1,2000,2011,0.49805205383932,TRUE,11,6,1.19439211904554,2,0.55,3.30169351277726
850,2,-0.940750660107604,Group 1,2000,2012,-0.486386038184275,TRUE,12,6,-0.463917976465158,2,0.6,0.708945325242964
850,2,-0.940750660107604,Group 1,2000,2013,-0.635807751398284,TRUE,13,6,0.11170277704772,2,0.65,1.18514436554183
850,2,-0.940750660107604,Group 1,2000,2014,-0.501857457796408,TRUE,14,6,-0.367090617455393,2,0.7,0.890301264640596
850,2,-0.940750660107604,Group 1,2000,2015,-0.138384320451593,TRUE,15,6,-0.100342321082115,2,0.75,1.57052269835869
850,2,-0.940750660107604,Group 1,2000,2016,-0.0993535603016529,TRUE,16,6,1.19442884555821,2,0.8,2.95432462514895
850,2,-0.940750660107604,Group 1,2000,2017,0.201129678775886,TRUE,17,6,0.980344315884328,2,0.85,3.09072333455261
850,2,-0.940750660107604,Group 1,2000,2018,1.21872151630374,TRUE,18,6,-0.132537433498069,2,0.9,3.04543342269807
850,2,-0.940750660107604,Group 1,2000,2019,-1.06441901357914,TRUE,19,6,-0.137352063380234,2,0.95,0.807478262933026
850,2,-0.940750660107604,Group 1,2000,2020,1.17232129193478,TRUE,20,6,-0.66618111389371,2,1,2.56538951793347
851,18,4.07587756919804,Group 2,2010,1990,-0.840314108763949,FALSE,-20,-6,0.0271074014924082,0,0,3.26267086192649
851,18,4.07587756919804,Group 2,2010,1991,0.950905024240406,FALSE,-19,-6,-0.741210681664646,0,0,4.2855719117738
851,18,4.07587756919804,Group 2,2010,1992,-1.74527700181649,FALSE,-18,-6,-0.367411262740642,0,0,1.9631893046409
851,18,4.07587756919804,Group 2,2010,1993,-0.408659702703086,FALSE,-17,-6,-1.07071079151408,0,0,2.59650707498087
851,18,4.07587756919804,Group 2,2010,1994,-0.979559603812704,FALSE,-16,-6,0.752087642554292,0,0,3.84840560793962
851,18,4.07587756919804,Group 2,2010,1995,-0.824254321255357,FALSE,-15,-6,0.233133491610459,0,0,3.48475673955314
851,18,4.07587756919804,Group 2,2010,1996,-0.408958838222201,FALSE,-14,-6,1.35738218217886,0,0,5.02430091315469
851,18,4.07587756919804,Group 2,2010,1997,1.80086224328307,FALSE,-13,-6,0.943506284391294,0,0,6.8202460968724
851,18,4.07587756919804,Group 2,2010,1998,-0.284155298656363,FALSE,-12,-6,0.0807420886104253,0,0,3.8724643591521
851,18,4.07587756919804,Group 2,2010,1999,-1.32377304534543,FALSE,-11,-6,-0.350911643257804,0,0,2.4011928805948
851,18,4.07587756919804,Group 2,2010,2000,-0.0583768412539571,FALSE,-10,-6,-0.566241410599672,0,0,3.45125931734441
851,18,4.07587756919804,Group 2,2010,2001,0.228809414957576,FALSE,-9,-6,0.415434460902998,0,0,4.72012144505861
851,18,4.07587756919804,Group 2,2010,2002,0.187725808263068,FALSE,-8,-6,0.0725494351503661,0,0,4.33615281261147
851,18,4.07587756919804,Group 2,2010,2003,0.158805675321409,FALSE,-7,-6,-1.357093286538,0,0,2.87758995798145
851,18,4.07587756919804,Group 2,2010,2004,1.11404510014883,FALSE,-6,-6,0.408318437608943,0,0,5.59824110695581
851,18,4.07587756919804,Group 2,2010,2005,0.527210465830528,FALSE,-5,-5,-0.21246132586016,0,0,4.3906267091684
851,18,4.07587756919804,Group 2,2010,2006,-0.0120493105220457,FALSE,-4,-4,-0.677908403702667,0,0,3.38591985497332
851,18,4.07587756919804,Group 2,2010,2007,-1.60784666712054,FALSE,-3,-3,0.51218565618978,0,0,2.98021655826727
851,18,4.07587756919804,Group 2,2010,2008,1.03554555025559,FALSE,-2,-2,0.529810771977813,0,0,5.64123389143143
851,18,4.07587756919804,Group 2,2010,2009,-1.83284873097827,FALSE,-1,-1,-0.474860844195958,0,0,1.76816799402381
851,18,4.07587756919804,Group 2,2010,2010,-1.03694392815151,TRUE,0,0,0.53891073398817,1,0,4.57784437503469
851,18,4.07587756919804,Group 2,2010,2011,-0.216053926255413,TRUE,1,1,-1.50564502526154,1,0.15,3.50417861768108
851,18,4.07587756919804,Group 2,2010,2012,-0.500892620623437,TRUE,2,2,-0.287389497060327,1,0.3,4.58759545151427
851,18,4.07587756919804,Group 2,2010,2013,0.698543915883437,TRUE,3,3,-0.00629564583930029,1,0.45,6.21812583924217
851,18,4.07587756919804,Group 2,2010,2014,0.190958867331571,TRUE,4,4,-0.70668763538554,1,0.6,5.16014880114407
851,18,4.07587756919804,Group 2,2010,2015,0.0811205491294627,TRUE,5,5,-0.980747332761677,1,0.75,4.92625078556582
851,18,4.07587756919804,Group 2,2010,2016,0.891633644526198,TRUE,6,6,-1.19383962107606,1,0.9,5.67367159264818
851,18,4.07587756919804,Group 2,2010,2017,-2.11620696221739,TRUE,7,6,-0.854199816333825,1,1.05,3.15547079064682
851,18,4.07587756919804,Group 2,2010,2018,-1.1065748321104,TRUE,8,6,-0.408851493577356,1,1.2,4.76045124351028
851,18,4.07587756919804,Group 2,2010,2019,0.525271214376137,TRUE,9,6,0.528792901580447,1,1.35,7.47994168515462
851,18,4.07587756919804,Group 2,2010,2020,-0.0362005028720231,TRUE,10,6,-0.490386693129437,1,1.5,6.04929037319658
852,11,3.73308931159492,Group 3,0,1990,0.387647806167814,FALSE,Inf,Inf,-0.207412294426799,0,0,3.91332482333593
852,11,3.73308931159492,Group 3,0,1991,1.41383250592512,FALSE,Inf,Inf,-1.85257848316611,0,0,3.29434333435392
852,11,3.73308931159492,Group 3,0,1992,0.290055914452897,FALSE,Inf,Inf,-0.0921424557434402,0,0,3.93100277030437
852,11,3.73308931159492,Group 3,0,1993,0.177363585861576,FALSE,Inf,Inf,1.04762462627386,0,0,4.95807752373035
852,11,3.73308931159492,Group 3,0,1994,-0.236225529695983,FALSE,Inf,Inf,-1.05652892127757,0,0,2.44033486062136
852,11,3.73308931159492,Group 3,0,1995,-0.421900245610964,FALSE,Inf,Inf,-0.00556895030425166,0,0,3.3056201156797
852,11,3.73308931159492,Group 3,0,1996,-1.02247713164009,FALSE,Inf,Inf,2.390196501227,0,0,5.10080868118183
852,11,3.73308931159492,Group 3,0,1997,1.1213943872831,FALSE,Inf,Inf,-2.1557635174394,0,0,2.69872018143862
852,11,3.73308931159492,Group 3,0,1998,-1.53988783658024,FALSE,Inf,Inf,-0.741577105105685,0,0,1.45162436990899
852,11,3.73308931159492,Group 3,0,1999,-0.807088456440335,FALSE,Inf,Inf,1.97759676873775,0,0,4.90359762389233
852,11,3.73308931159492,Group 3,0,2000,0.428563520275139,FALSE,Inf,Inf,0.430185190864714,0,0,4.59183802273477
852,11,3.73308931159492,Group 3,0,2001,1.43378900010274,FALSE,Inf,Inf,-1.9096677697748,0,0,3.25721054192286
852,11,3.73308931159492,Group 3,0,2002,-0.265987401388298,FALSE,Inf,Inf,0.961337872200684,0,0,4.4284397824073
852,11,3.73308931159492,Group 3,0,2003,-0.458429693987473,FALSE,Inf,Inf,-0.346097215897379,0,0,2.92856240171006
852,11,3.73308931159492,Group 3,0,2004,-1.3560827016566,FALSE,Inf,Inf,1.87768210607157,0,0,4.25468871600989
852,11,3.73308931159492,Group 3,0,2005,1.34771778596092,FALSE,Inf,Inf,1.87901366354956,0,0,6.95982076110539
852,11,3.73308931159492,Group 3,0,2006,0.48399640761108,FALSE,Inf,Inf,0.584271531055809,0,0,4.8013572502618
852,11,3.73308931159492,Group 3,0,2007,1.16855717416329,FALSE,Inf,Inf,-0.910597480617503,0,0,3.9910490051407
852,11,3.73308931159492,Group 3,0,2008,1.18728562468243,FALSE,Inf,Inf,-2.26250916816997,0,0,2.65786576810738
852,11,3.73308931159492,Group 3,0,2009,0.849776113291475,FALSE,Inf,Inf,-0.0603953689405833,0,0,4.52247005594581
852,11,3.73308931159492,Group 3,0,2010,-0.0624489716282166,FALSE,Inf,Inf,0.177551360287349,0,0,3.84819170025405
852,11,3.73308931159492,Group 3,0,2011,0.351691009379597,FALSE,Inf,Inf,-0.451650799365436,0,0,3.63312952160908
852,11,3.73308931159492,Group 3,0,2012,0.556750767340598,FALSE,Inf,Inf,0.614890052513737,0,0,4.90473013144925
852,11,3.73308931159492,Group 3,0,2013,-0.0538701131988545,FALSE,Inf,Inf,0.0198964202602655,0,0,3.69911561865633
852,11,3.73308931159492,Group 3,0,2014,-0.108103233535867,FALSE,Inf,Inf,0.647234280075456,0,0,4.2722203581345
852,11,3.73308931159492,Group 3,0,2015,-3.52525928600167,FALSE,Inf,Inf,-0.755500705781381,0,0,-0.547670680188137
852,11,3.73308931159492,Group 3,0,2016,0.72895064732664,FALSE,Inf,Inf,0.215796064917552,0,0,4.67783602383911
852,11,3.73308931159492,Group 3,0,2017,1.18437605822224,FALSE,Inf,Inf,-0.906573952174732,0,0,4.01089141764242
852,11,3.73308931159492,Group 3,0,2018,1.34404631019929,FALSE,Inf,Inf,1.00420953043217,0,0,6.08134515222637
852,11,3.73308931159492,Group 3,0,2019,-0.391845672713427,FALSE,Inf,Inf,0.877774028380762,0,0,4.21901766726225
852,11,3.73308931159492,Group 3,0,2020,0.30003120437969,FALSE,Inf,Inf,0.641526918974596,0,0,4.6746474349492
853,38,7.29098375508245,Group 2,2010,1990,-0.0699959042636429,FALSE,-20,-6,1.52476146812591,0,0,8.74574931894472
853,38,7.29098375508245,Group 2,2010,1991,-0.950446217471179,FALSE,-19,-6,-2.43940565601437,0,0,3.9011318815969
853,38,7.29098375508245,Group 2,2010,1992,0.0895659882264083,FALSE,-18,-6,-0.907597052666904,0,0,6.47295269064195
853,38,7.29098375508245,Group 2,2010,1993,-1.54768768678754,FALSE,-17,-6,-0.0456462958342114,0,0,5.6976497724607
853,38,7.29098375508245,Group 2,2010,1994,0.360474414537858,FALSE,-16,-6,-0.137359575879904,0,0,7.5140985937404
853,38,7.29098375508245,Group 2,2010,1995,-0.147626249385696,FALSE,-15,-6,0.170402872492781,0,0,7.31376037818953
853,38,7.29098375508245,Group 2,2010,1996,-0.049108587344063,FALSE,-14,-6,-0.707211546120876,0,0,6.53466362161751
853,38,7.29098375508245,Group 2,2010,1997,1.14745200175154,FALSE,-13,-6,-0.13578573637416,0,0,8.30265002045982
853,38,7.29098375508245,Group 2,2010,1998,0.728507704556587,FALSE,-12,-6,-1.47763933157102,0,0,6.54185212806801
853,38,7.29098375508245,Group 2,2010,1999,-0.250649537814426,FALSE,-11,-6,-1.93058801959776,0,0,5.10974619767027
853,38,7.29098375508245,Group 2,2010,2000,0.658220183003176,FALSE,-10,-6,0.615355567709441,0,0,8.56455950579506
853,38,7.29098375508245,Group 2,2010,2001,0.0679049368817443,FALSE,-9,-6,-0.360863250529551,0,0,6.99802544143464
853,38,7.29098375508245,Group 2,2010,2002,-0.320468473121794,FALSE,-8,-6,-0.543543457065587,0,0,6.42697182489507
853,38,7.29098375508245,Group 2,2010,2003,2.07192258461806,FALSE,-7,-6,0.0722260178231142,0,0,9.43513235752362
853,38,7.29098375508245,Group 2,2010,2004,-0.29621561337659,FALSE,-6,-6,-0.960864817262914,0,0,6.03390332444294
853,38,7.29098375508245,Group 2,2010,2005,2.05558152847918,FALSE,-5,-5,0.188552055665302,0,0,9.53511733922693
853,38,7.29098375508245,Group 2,2010,2006,-1.38463189494785,FALSE,-4,-4,0.109506541692096,0,0,6.0158584018267
853,38,7.29098375508245,Group 2,2010,2007,1.60998722891305,FALSE,-3,-3,-0.162265502083746,0,0,8.73870548191175
853,38,7.29098375508245,Group 2,2010,2008,-0.999500891212215,FALSE,-2,-2,0.721572411908434,0,0,7.01305527577867
853,38,7.29098375508245,Group 2,2010,2009,1.60593646505492,FALSE,-1,-1,-0.0880005169880315,0,0,8.80891970314934
853,38,7.29098375508245,Group 2,2010,2010,-0.174737559636119,TRUE,0,0,-0.550516879160439,1,0,7.56572931628589
853,38,7.29098375508245,Group 2,2010,2011,0.836624766738279,TRUE,1,1,-1.9726134340147,1,0.15,7.30499508780602
853,38,7.29098375508245,Group 2,2010,2012,-0.902954338110913,TRUE,2,2,1.00099251314062,1,0.3,8.68902193011215
853,38,7.29098375508245,Group 2,2010,2013,0.0610791376707306,TRUE,3,3,1.66195392967824,1,0.45,10.4640168224314
853,38,7.29098375508245,Group 2,2010,2014,-1.95871928802754,TRUE,4,4,0.376340643819227,1,0.6,7.30860511087413
853,38,7.29098375508245,Group 2,2010,2015,0.828226773110215,TRUE,5,5,-0.0919783587177727,1,0.75,9.77723216947489
853,38,7.29098375508245,Group 2,2010,2016,-0.836172938465639,TRUE,6,6,0.886355255880112,1,0.9,9.24116607249692
853,38,7.29098375508245,Group 2,2010,2017,0.857315328849733,TRUE,7,6,1.97865121093614,1,1.05,12.1769502948683
853,38,7.29098375508245,Group 2,2010,2018,0.565393898522516,TRUE,8,6,0.692391778698349,1,1.2,10.7487694323033
853,38,7.29098375508245,Group 2,2010,2019,-1.15101523810692,TRUE,9,6,0.594168177819991,1,1.35,9.08413669479552
853,38,7.29098375508245,Group 2,2010,2020,-0.26561087496159,TRUE,10,6,0.512402745151026,1,1.5,10.0377756252719
854,39,8.76709300276429,Group 1,2000,1990,0.0507066637186493,FALSE,-10,-6,0.482499290496042,0,0,9.30029895697898
854,39,8.76709300276429,Group 1,2000,1991,1.26904729118819,FALSE,-9,-6,-1.03192525609742,0,0,9.00421503785506
854,39,8.76709300276429,Group 1,2000,1992,-1.0480767071013,FALSE,-8,-6,1.80712376586505,0,0,9.52614006152804
854,39,8.76709300276429,Group 1,2000,1993,1.11622919727118,FALSE,-7,-6,-0.53645596985898,0,0,9.34686623017649
854,39,8.76709300276429,Group 1,2000,1994,-1.1039840205179,FALSE,-6,-6,0.78669830443976,0,0,8.44980728668615
854,39,8.76709300276429,Group 1,2000,1995,-0.285543149658814,FALSE,-5,-5,0.318375718697265,0,0,8.79992557180274
854,39,8.76709300276429,Group 1,2000,1996,0.287640417616954,FALSE,-4,-4,-0.96049376259612,0,0,8.09423965778513
854,39,8.76709300276429,Group 1,2000,1997,1.58501040068025,FALSE,-3,-3,-0.00643515586104149,0,0,10.3456682475835
854,39,8.76709300276429,Group 1,2000,1998,-0.692344331994464,FALSE,-2,-2,-1.82857678324864,0,0,6.24617188752119
854,39,8.76709300276429,Group 1,2000,1999,0.756628746304015,FALSE,-1,-1,1.33381936007809,0,0,10.8575411091464
854,39,8.76709300276429,Group 1,2000,2000,0.883483493714388,TRUE,0,0,-0.959180296807099,2,0,10.6913961996716
854,39,8.76709300276429,Group 1,2000,2001,1.64513601864163,TRUE,1,1,1.9832625473352,2,0.05,14.4454915687411
854,39,8.76709300276429,Group 1,2000,2002,2.50762689155789,TRUE,2,2,0.425360496899396,2,0.1,13.8000803912216
854,39,8.76709300276429,Group 1,2000,2003,-1.54290700743749,TRUE,3,3,-0.833126598277309,2,0.15,8.54105939704949
854,39,8.76709300276429,Group 1,2000,2004,1.17630135515051,TRUE,4,4,0.789364181512294,2,0.2,12.9327585394271
854,39,8.76709300276429,Group 1,2000,2005,0.121513486869556,TRUE,5,5,1.0988232114215,2,0.25,12.2374297010554
854,39,8.76709300276429,Group 1,2000,2006,1.16906332178289,TRUE,6,6,-0.197491219689982,2,0.3,12.0386651048572
854,39,8.76709300276429,Group 1,2000,2007,0.389311931036532,TRUE,7,6,-0.0704777744127857,2,0.35,11.435927159388
854,39,8.76709300276429,Group 1,2000,2008,0.658619290577509,TRUE,8,6,-1.0047562683764,2,0.4,10.8209560249654
854,39,8.76709300276429,Group 1,2000,2009,0.482982983451975,TRUE,9,6,0.0918601627879787,2,0.45,11.7919361490042
854,39,8.76709300276429,Group 1,2000,2010,0.772627022772014,TRUE,10,6,0.682728999393491,2,0.5,12.7224490249298
854,39,8.76709300276429,Group 1,2000,2011,1.28074916053737,TRUE,11,6,0.537732884722206,2,0.55,13.1355750480239
854,39,8.76709300276429,Group 1,2000,2012,-0.390495614491519,TRUE,12,6,-0.540624531011623,2,0.6,10.4359728572611
854,39,8.76709300276429,Group 1,2000,2013,-0.662983491469447,TRUE,13,6,0.333317313778437,2,0.65,11.0874268250733
854,39,8.76709300276429,Group 1,2000,2014,-1.00228308167574,TRUE,14,6,-2.31275849721963,2,0.7,8.15205142386892
854,39,8.76709300276429,Group 1,2000,2015,0.894496549351292,TRUE,15,6,-0.990522315782006,2,0.75,11.4210672363336
854,39,8.76709300276429,Group 1,2000,2016,0.352190016116164,TRUE,16,6,-0.118035302848518,2,0.8,11.8012477160319
854,39,8.76709300276429,Group 1,2000,2017,0.30221425980941,TRUE,17,6,-0.0171474243246739,2,0.85,11.902159838249
854,39,8.76709300276429,Group 1,2000,2018,0.0469894960485836,TRUE,18,6,0.306955888698361,2,0.9,12.0210383875112
854,39,8.76709300276429,Group 1,2000,2019,-0.840970880785663,TRUE,19,6,1.13167361739629,2,0.95,12.0077957393749
854,39,8.76709300276429,Group 1,2000,2020,-0.342234404158379,TRUE,20,6,1.70740583476743,2,1,13.1322644333733
855,34,7.73679152832326,Group 3,0,1990,-1.85284735166113,FALSE,Inf,Inf,1.48621317684728,0,0,7.3701573535094
855,34,7.73679152832326,Group 3,0,1991,0.268000139669872,FALSE,Inf,Inf,0.296417491620879,0,0,8.30120915961401
855,34,7.73679152832326,Group 3,0,1992,-1.61405139721554,FALSE,Inf,Inf,0.859706518123277,0,0,6.982446649231
855,34,7.73679152832326,Group 3,0,1993,0.900866391108842,FALSE,Inf,Inf,-0.26729626328008,0,0,8.37036165615202
855,34,7.73679152832326,Group 3,0,1994,1.82367307648073,FALSE,Inf,Inf,1.33041555776585,0,0,10.8908801625698
855,34,7.73679152832326,Group 3,0,1995,0.0934927046232177,FALSE,Inf,Inf,1.77976426601986,0,0,9.61004849896634
855,34,7.73679152832326,Group 3,0,1996,0.619485576981585,FALSE,Inf,Inf,-0.778073131850721,0,0,7.57820397345412
855,34,7.73679152832326,Group 3,0,1997,0.572396696132345,FALSE,Inf,Inf,0.859826354795651,0,0,9.16901457925125
855,34,7.73679152832326,Group 3,0,1998,-2.04276964106671,FALSE,Inf,Inf,-0.280261852873832,0,0,5.41376003438272
855,34,7.73679152832326,Group 3,0,1999,1.09335230658831,FALSE,Inf,Inf,0.0794106182587709,0,0,8.90955445317034
855,34,7.73679152832326,Group 3,0,2000,0.837254212588404,FALSE,Inf,Inf,0.817003838516959,0,0,9.39104957942862
855,34,7.73679152832326,Group 3,0,2001,-1.83847204195054,FALSE,Inf,Inf,-1.07855961883055,0,0,4.81975986754217
855,34,7.73679152832326,Group 3,0,2002,-0.491150487074679,FALSE,Inf,Inf,1.30264341021084,0,0,8.54828445145942
855,34,7.73679152832326,Group 3,0,2003,0.0640200940275373,FALSE,Inf,Inf,0.771548348373041,0,0,8.57235997072384
855,34,7.73679152832326,Group 3,0,2004,0.552048837096349,FALSE,Inf,Inf,1.00909209198205,0,0,9.29793245740166
855,34,7.73679152832326,Group 3,0,2005,0.99300146519508,FALSE,Inf,Inf,0.578240082135582,0,0,9.30803307565392
855,34,7.73679152832326,Group 3,0,2006,-1.46448750568331,FALSE,Inf,Inf,-1.30177467799171,0,0,4.97052934464824
855,34,7.73679152832326,Group 3,0,2007,0.716795990886263,FALSE,Inf,Inf,0.465526087778873,0,0,8.9191136069884
855,34,7.73679152832326,Group 3,0,2008,-0.110129610480816,FALSE,Inf,Inf,-1.24778760772672,0,0,6.37887431011572
855,34,7.73679152832326,Group 3,0,2009,-0.0807163994609657,FALSE,Inf,Inf,0.3801553052041,0,0,8.03623043406639
855,34,7.73679152832326,Group 3,0,2010,-0.333222597528809,FALSE,Inf,Inf,-1.37271029341203,0,0,6.03085863738242
855,34,7.73679152832326,Group 3,0,2011,-1.59725732612985,FALSE,Inf,Inf,0.810649480336331,0,0,6.95018368252974
855,34,7.73679152832326,Group 3,0,2012,-1.11762303226609,FALSE,Inf,Inf,0.510296739548889,0,0,7.12946523560605
855,34,7.73679152832326,Group 3,0,2013,2.15011194644746,FALSE,Inf,Inf,-0.311490493603949,0,0,9.57541298116677
855,34,7.73679152832326,Group 3,0,2014,-0.307612680603925,FALSE,Inf,Inf,-0.0657758584858271,0,0,7.36340298923351
855,34,7.73679152832326,Group 3,0,2015,1.01549352576206,FALSE,Inf,Inf,-0.960703886855804,0,0,7.79158116722952
855,34,7.73679152832326,Group 3,0,2016,0.782217426537828,FALSE,Inf,Inf,0.850308881099249,0,0,9.36931783596034
855,34,7.73679152832326,Group 3,0,2017,-0.304811021983367,FALSE,Inf,Inf,1.14523195408838,0,0,8.57721246042827
855,34,7.73679152832326,Group 3,0,2018,-0.87418373064447,FALSE,Inf,Inf,-0.625711906635244,0,0,6.23689589104355
855,34,7.73679152832326,Group 3,0,2019,-0.559038211786848,FALSE,Inf,Inf,-0.508555921702242,0,0,6.66919739483417
855,34,7.73679152832326,Group 3,0,2020,0.248290293821027,FALSE,Inf,Inf,-1.03685165956955,0,0,6.94823016257474
856,16,2.00457753368633,Group 1,2000,1990,1.20851874586067,FALSE,-10,-6,-0.532189849917561,0,0,2.68090642962944
856,16,2.00457753368633,Group 1,2000,1991,-0.955468891050382,FALSE,-9,-6,-1.39498455193177,0,0,-0.345875909295818
856,16,2.00457753368633,Group 1,2000,1992,-1.35232179488137,FALSE,-8,-6,0.334727105611429,0,0,0.986982844416391
856,16,2.00457753368633,Group 1,2000,1993,2.39312567939457,FALSE,-7,-6,-0.453449196234651,0,0,3.94425401684625
